timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
246,143.29160657602455,35.29061977556012,21.563502130901277,17.347460203875414,64.44489641755902,16.808289818173655,12.68441301817722,55.46735639997306,27.57596844743819,3,130.83187597982786
247,143.1206491631815,35.21925277900713,21.44418093949099,17.0734913629357,64.08829192102706,16.715281495383646,12.614224082053523,55.16042893476604,27.64891960515251,3,130.43184924923335
248,142.93733337027203,35.142997009441736,21.316799445218344,16.765192989066232,63.707598323387806,16.615990338492278,12.539293791304907,54.83276811702452,27.72667430942991,3,129.99811507484307
249,142.74165198478806,35.06190773139089,21.181468046541102,16.421886213136755,63.30314556256748,16.510502400741846,12.459687086200649,54.48465792244809,27.809139982596456,3,129.53059879511576
250,142.5335998835736,34.976045598616764,21.038305479144036,16.043669064671235,62.87528849321164,16.398910234065198,12.375473811261198,54.11640377241516,27.896217564252087,3,129.02955281699337
251,142.31317415457835,34.88547679414266,20.887438689761304,15.631559715013124,62.42440650958957,16.28131279073301,12.28672864103606,53.728332209418944,27.987801655332,3,128.49561379343274
252,142.08037423260583,34.7902731751202,20.729002700921594,15.187629143103019,61.95090314137012,16.157815317925444,12.193531000542114,53.32079054915397,28.083780672879232,3,127.92985556217018
253,141.83520204966527,34.690512421565884,20.56314046676567,14.715115288787192,61.455205622716804,16.02852924534508,12.095964980450395,52.894146509638766,28.18403701539635,3,127.33383467192543
254,141.57766220058284,34.58627818785579,20.390002720095858,14.218510058142565,60.93776443517816,15.893572065995192,11.994119247115211,52.44878781778414,28.288447238625977,3,126.70962504207064
255,145.86496007112672,57.041746915628245,30.31462171624038,21.208539456207838,67.91497693952091,18.257414903698063,26.748195631976806,40.16631278813574,47.15469915386806,2,165.4106868644043
256,145.5730284203865,56.83398355258276,30.0338123040257,20.33687000172648,67.28586914680373,18.088293415207897,26.500422621199146,39.794245513457376,47.27732938460093,2,164.44152320236984
257,149.9826195899922,58.29923130184962,29.74283544250163,28.31553884639968,77.29542009257896,20.77913618438768,26.243678331619083,45.714099605652905,45.28461432092388,2,174.09430572172204
258,149.65512949856566,58.06419678299206,29.441961354732456,28.52844188924572,76.51351115003553,20.568937541551655,25.978201195352167,45.25166259141365,45.443328441293616,2,173.45827665159658
259,149.31433714078605,57.820684600393975,29.13147059675102,28.561207273639706,75.70661048922148,20.35202043704216,25.704238761839136,44.774444961492755,45.606597179830416,2,172.72568335575826
260,148.9602462988049,57.56884257520742,28.811653755045363,28.39751849080248,74.87547328375531,20.12858788231113,25.42204743092238,44.28289334108449,45.77421270835931,2,171.8905425406014
261,148.592864188134,57.30883001347157,28.482811132961256,28.027249536964458,74.02087995934029,19.898849677265876,25.131892176142287,43.77746928998493,45.945961325344896,2,170.9493684435255
262,148.21220177239215,57.0408182530638,28.145252426367914,27.447808266785803,73.14363535088728,19.663022183680457,24.834046258559926,43.25864880409701,46.12162378724576,2,169.9017098854852
263,147.17695154360968,56.76499122199225,27.799296388946377,25.07733281151972,72.2445678326691,19.032901529530122,24.528790931423277,41.872383364966275,46.58774377902164,2,167.9193903413555
264,142.27061524180363,34.07071993771636,18.29684699164763,15.550947369257917,62.337637841239015,16.258682093721358,10.76285117155743,53.653650909280486,28.005405025179563,3,127.1780555248737
265,141.86533049898372,33.91500523247536,18.055673698312756,14.773295026067768,61.515956738273516,16.044374136311134,10.620984528419267,52.94643464982674,28.17176216263764,3,126.20861995754433
266,141.4474893459345,33.756003467790045,17.809573593094978,13.969104573647385,60.677489911789166,15.825688185896084,10.476219760644105,52.22477101345708,28.34087100637823,3,125.21329783178301
267,141.01714253514922,33.59388912784695,17.558780971645685,13.16218100111852,59.82303561065752,15.60283243892195,10.328694689203344,51.48934704844244,28.512521694006747,3,124.20211389289123
268,140.5743475557451,33.42884479038019,17.303534957586297,12.3781128661267,58.95340853271794,15.376019381996041,10.178549975050762,50.74086396058694,28.686501435400565,3,123.18582039766284
269,140.1191691561042,33.2610611359281,17.04407924329974,11.643261138975593,58.069438941650226,15.145465561553088,10.025928966646907,49.98003635312519,28.862594863395326,3,122.17549240473318
270,139.65167990220627,33.090736918149794,16.780661825679957,10.983625943424304,57.17197176666907,14.911391349040727,9.870977544517622,49.2075914518344,29.040584391179575,3,121.18207421852651
271,139.17196077343488,32.91807889050494,16.51353473713241,10.423649810118992,56.26186568603872,14.674020701885043,9.713843963019064,48.42426831622065,29.22025057583161,3,120.21590043310805
272,138.68010179766856,32.74330168450186,16.24295377212382,9.98502515585747,55.33999219542374,14.433580920501113,9.554678689484598,47.63081703765368,29.40137248741904,3,119.2862186611309
273,138.1762027274862,32.566627634684004,15.96917820958419,9.685578242964043,54.407234662108436,14.19030240161786,9.393634240931876,46.82799792533894,29.58372808306977,3,118.40074284950134
274,146.0203142067151,54.6924544938413,23.538705797203427,21.67828143751409,70.34800969228127,18.347918931829973,20.76944629165008,40.365421650025944,47.088923277680294,2,162.20840496732635
275,145.456741741477,54.3224739866979,23.119644206689728,19.99595310178914,69.09559806501913,18.021269363394378,20.399686064726232,39.64679259946764,47.325826007546844,2,160.4009002623904
276,144.88017183868902,53.94777058857519,22.69698458768047,18.389622284830956,67.83243333409618,17.691815208516353,20.02675110677688,38.921993458735976,47.56335206139032,2,158.6101677992681
277,144.29071800087138,53.56875497330483,22.271132493238255,16.952102296131144,66.55972753941911,17.359872587155074,19.65099925873964,38.19171969174116,47.801208270376975,2,156.87426073279676
278,143.6885071178994,53.185858269267854,21.842496544182794,15.766484381050777,65.27870188922402,17.02576001052089,19.272791068396586,37.45667202314596,48.039102364829446,2,155.22736013230943
279,143.0736805346888,52.799532062000225,21.411487985264415,14.90052919752452,63.99058543365198,16.689798035122102,18.89248939876272,36.71755567726863,48.27674347834567,2,153.6975311515262
280,142.44639518835353,52.41024824769485,20.978520238463094,14.402197602251883,62.69661372973431,16.352308914571065,18.510459033938027,35.97507961205635,48.5138426546742,2,152.30493490805154
281,141.80682481770623,52.01849871891557,20.544008453908553,14.296683539197153,61.39802749926768,16.013616249535993,18.127066282860486,35.22995574897919,48.75011335696156,2,151.06064118770087
282,141.1551612478101,51.62479486364559,20.10836905891915,14.58517009693543,60.09607128106747,15.674044636226364,17.74267858139925,34.482898199698006,48.98527197902871,2,149.96613039831834
283,135.98816723920245,31.268730549910973,13.114679537106316,10.09309168931507,50.49056279752479,13.168769906692917,7.7145173747684215,43.45694069208663,30.339114509628892,3,114.5054300702881
284,135.33942258157177,31.07338096575355,12.823584545278909,10.66494574821943,49.36986824122077,12.876474318568192,7.543285026634652,42.49236525127504,30.55205718510732,3,113.81524524539142
285,134.68017253189902,30.8790930852299,12.53257275833974,11.39450538836596,48.2494940176876,12.584262278503129,7.372101622552788,41.52806551906033,30.763452780714488,3,113.18421026826628
286,134.01071387095556,30.68616510038716,12.241922180532276,12.245114644096915,47.13051042305204,12.292412937345807,7.20113069443075,40.56496269324116,30.97306585473549,3,112.5984401828263
287,133.33136844854295,30.49489438467241,11.951910157237467,13.17573094620676,46.013985216868114,12.0012047843644,7.030535386610275,39.60397578840252,31.180665846992778,3,112.04230471725418
288,132.64248477501002,30.305576153675208,11.662813073830664,14.143359208689754,44.90098246273806,11.710915344861997,6.86047827872392,38.64602063804459,31.3860275152098,3,111.49940159227475
289,131.94443967358694,30.118502059029677,11.37490605562603,15.105443312250232,43.79256137312013,11.4218208788835,6.691121209191782,37.69200890031555,31.588931365959255,3,110.95351279187392
290,131.23763998965285,29.933958727181913,11.088462669241121,16.022057057311617,42.689775159604004,11.134196081348483,6.5226250995536015,36.74284706845,31.789164079585127,3,110.38948062722359
291,130.52252435171124,29.75222625678551,10.803754625712722,16.857765190030374,41.59366988992826,10.84831378394258,6.355149779831013,35.79943548701051,31.986518928474432,3,109.79395183687356
292,129.79956497730552,29.573576690451095,10.521051485693063,17.58306172393191,40.505283353007236,10.564444659097767,6.188853815113567,34.86266737502263,32.180796188026655,3,109.15595261381773
293,137.0334385048508,48.26247770825734,15.360930550579727,22.022078387648218,52.33492557507774,13.649810079278486,13.553762250511525,30.029582174412674,50.348669341522424,2,144.095276331848
294,139.840737489245,48.769279089144796,14.944088482826345,16.19342331828152,57.53365424286951,15.005724092517298,13.185960426023247,33.01259300353806,49.44287716012662,2,145.13818199517777
295,139.00358033612508,48.34560243609704,14.531443074827163,17.74086047665906,55.94499942086307,14.591376763966892,12.821861536612202,32.10102888072716,49.72298143128299,2,144.34755276818717
296,138.1581263801637,47.92788547343517,14.123381422676706,19.534852436834388,54.3739917256411,14.181632096572601,12.461807137655917,31.199590612459726,49.997153400435046,2,143.6639188209412
297,137.3050389463587,47.5168381077034,13.720285249678234,21.426132769989195,52.82210076417031,13.776873388022675,12.106134043833737,30.309121453649887,50.265141045228546,2,143.0289134952092
298,136.4450360002283,47.11315607053506,13.322530492996655,23.27330897064686,51.29077386720544,13.377478126002556,11.755173964408815,29.430451877205627,50.526706494221074,2,142.38732638210152
299,135.57889320711107,46.71751590054723,12.93048689676045,24.953787806839056,49.78143452276126,12.98381757961866,11.409253144200395,28.564398675161055,50.78162663170165,2,141.6914725804318
300,134.70744698983975,46.33056983643941,12.544517612063686,26.371198437669694,48.29548083614928,12.596256397750539,11.068692010644428,27.711764075051185,51.02969369138054,2,140.9041610565882
301,133.8315975494675,45.9529407046076,12.164978804311302,27.459193253571694,46.83428401828579,12.215152214776776,10.733804827333502,26.87333487250891,51.27071583651715,2,140.0002140935466
302,125.10590494666035,28.259953855130213,7.861479512228634,18.783812916392957,33.898059554946684,8.841171930536492,4.624399713075667,29.175867370770423,33.32114324185183,3,103.44501475001098
303,124.30571903566775,28.11695023616908,7.61772003450786,18.443691892182013,32.846988534535285,8.567035306651023,4.481011785004624,28.271216511948378,33.495839720113416,3,102.38967799165917
304,123.50600996258373,27.97950500560566,7.378929391257094,17.993504647726922,31.817342723783337,8.298486730126793,4.340546700739467,27.385006209418417,33.66503014071335,3,101.30327605204306
305,122.70788304440593,27.847692258292465,7.145323887818893,17.457369687709797,30.81005481371582,8.035769462136207,4.203131698716996,26.518039225049485,33.82862174402577,3,100.19642990852634
306,121.91250402333196,27.721562678453857,6.917113946939346,16.859336799347858,29.82603213008069,7.779120148169902,4.068890557023145,25.67109648896068,33.98653458338752,3,99.079737672998
307,121.1210994004537,27.601143715042806,6.6945038822511025,16.222287887140617,28.866155656626216,7.528768563291359,3.9379434601477072,24.844936258861487,34.13870167225073,3,97.96333444419282
308,120.33495629874815,27.48643999745595,6.477691678550783,15.56710463965504,27.93127908767499,7.284937365032648,3.8104068697357545,24.04029330460774,34.285069083755566,3,96.85655878365421
309,119.55542178641544,27.377433986682732,6.2668687791142625,14.912099363866536,27.022227911044784,7.047841854205056,3.6863933994789777,23.257878118876686,34.42559599667765,3,95.76772432383062
310,118.78390158939405,27.27408685265628,6.062219880285174,14.272688150935243,26.139798522330896,6.817689743889374,3.5660116942853968,22.498376154834936,34.5602546812029,3,94.70398814618473
311,118.02185812100146,27.176339564536086,5.863922733564374,13.661273951466532,25.28475737153203,6.594680936861851,3.449366313861397,21.76244709164411,34.68903041756342,3,93.67130293143111
312,127.15449665855091,42.9774624587441,8.508221933128905,25.174911165852922,36.686760214445435,9.568510967553168,7.507254646878446,21.05072412861697,52.85496197225503,2,128.8353404740288
313,126.28789702331382,42.72210633902041,8.23058826753563,24.057342079482336,35.48962645405087,9.25627877672992,7.262283765472615,20.363813308805824,53.03018795260062,2,127.26005669756587
314,125.43519911397954,42.480622990605944,7.963216815195515,22.9230388209079,34.336742521628274,8.955587669441632,7.0263677781136895,19.702292872771594,53.19629231467857,2,125.71311501957976
315,124.59845228758641,42.25293770285717,7.706329801901097,21.812200816119834,33.22906663670087,8.666687565113294,6.799702766383321,19.06671264324925,53.353341142468615,2,124.21201426115692
316,123.7797743324296,42.03891977238551,7.460137731667087,20.75567083345669,32.167506475440305,8.389815200631796,6.582474469118018,18.457593441389953,53.50142109692871,2,122.77049595161347
317,122.98134320605263,41.83838684665093,7.224839163812615,19.775387908352602,31.152918209463458,8.12519387964833,6.374858085717014,17.875426535226328,53.64063857394827,2,121.39872244616828
318,122.20538706298504,41.6511099318439,7.000620503313639,18.885316683150286,30.186105601849082,7.873033236804641,6.177018091159093,17.320673120970213,53.77111863500644,2,120.10364509334826
319,121.45417251136054,41.47681895830189,6.787655804657534,18.09264532590735,29.267819161374813,7.633529017144122,5.989108062933119,16.79376383771707,53.89300369620007,2,118.88947926741861
320,120.72999107379002,41.31520878712887,6.586106589416501,17.39908528908984,28.398755355908442,7.4068628709513,5.811270520073384,16.29509831609286,54.006451965407514,2,117.7582195321011
321,113.3748588299273,26.570481434497616,4.2640811184943335,10.769280343559563,20.40887135550947,5.322969601542561,2.50828301087902,17.565799685090454,35.38828966585574,3,87.69891335228172
322,112.79576831107646,26.5217354394321,4.145224689308453,10.531746617298715,19.839997193498597,5.1745978558081065,2.43836746429909,17.07617292416675,35.46561433282312,3,87.05988222963086
323,112.24740669309509,26.47727995239085,4.034250417644569,10.3325229641175,19.308848847296566,5.0360656238441965,2.3730884809673936,16.61901655868585,35.5369320501922,3,86.46945855883942
324,111.73153779915299,26.436937359278264,3.931231534671013,10.167412447323283,18.815776818090423,4.907464322130044,2.3124891380417725,16.194632263029145,35.60235752326561,3,85.92680920809582
325,111.24985883324243,26.400534668835856,3.836232449719304,10.032216894912594,18.361089383730555,4.788874354603612,2.2566073233642965,15.803285370191922,35.66200793426695,3,85.43105212010094
326,110.8039844214965,26.367905271508263,3.749308685998522,9.922876651928451,17.945052291044913,4.680365032412115,2.2054756976461896,15.445204606959981,35.71600130877378,3,84.98130624186307
327,110.39543060366982,26.338890557413464,3.670506826175334,9.835572184078922,17.56788849537251,4.58199450597805,2.1591216624560787,15.120581869727566,35.764454856137895,3,84.57672616611785
328,110.02559906742889,26.3133413822265,3.599864467879383,9.766793777513273,17.229777947602038,4.493809709455368,2.117567334046696,14.829572041202717,35.80748331501746,3,84.21652409300016
329,109.69576193673184,26.291119372230302,3.5374101891827547,9.713385517355716,16.930857428948606,4.415846317636546,2.0808295230486795,14.572292848200602,35.845197338050696,3,83.89998170403875
330,115.46178797889381,40.317201096634165,5.224745286136699,14.524333298951722,22.528676261687615,5.875849615347978,4.610069370120616,12.926869153765551,54.718663653677815,2,110.70353731465494
331,115.17518805164775,40.27129399381032,5.155702422109686,14.467152015463315,22.230969053649847,5.798202674910119,4.549149195979135,12.756045884802262,54.751997339645776,2,110.37408446111473
332,114.93822144365484,40.23394837777811,5.098988810464716,14.426278354299335,21.98642457800416,5.734421450196008,4.499107773939456,12.615727190431219,54.77915629442501,2,110.10533308678912
333,114.75173768634376,40.204944528240375,5.054592984002945,14.398063207141822,21.79499338912282,5.684493044971999,4.459934985884951,12.505884698938399,54.80027495358781,2,109.89610246894226
334,114.61634569041637,40.18409841227585,5.022489913092007,14.37970357207175,21.656567561269057,5.648389310429371,4.431608746845888,12.426456482944618,54.81546786971109,2,109.74542260386193
335,114.53240491248452,40.17126304191562,5.00264104425171,14.369201788642451,21.5709808549754,5.626066888578528,4.414095039045627,12.377347154872762,54.82482836646008,2,109.65251457872029
336,116.76273999326091,40.342544328061464,4.994994353744659,14.898696916683946,23.907189932415537,6.235388672495041,4.407347959186464,13.717855079489093,54.56056124205545,2,111.88523036504382
337,116.78269006605994,40.34572545275356,4.999484416111026,14.905990681808014,23.928680401913393,6.240993740696378,4.411309778921495,13.730186229532032,54.55804894061466,2,111.9096408262032
338,114.58905659367036,40.17991819332769,5.016032487570384,14.376216053490449,21.628723668199935,5.641127164776446,4.425911018444457,12.410479762508182,54.81851589746396,2,109.71517560201096
339,114.70941717203104,40.19840944268971,5.044546604196716,14.392134352001282,21.751674217400314,5.673194691906501,4.451070533114749,12.481028322194302,54.805036529741265,2,109.84889330176517
340,108.9060100146747,26.240025341687026,3.389947796504414,9.614352725878398,16.225068557134044,4.231764961821554,1.9940869391202436,13.96482437401113,35.932997131782756,3,83.1594009815615
341,109.0935017564079,26.251889252494262,3.4246931387226875,9.634306519669936,16.391367743249504,4.275138527024359,2.014525375719228,14.107957139180387,35.912469881332406,3,83.33306164119793
342,109.32157920432742,26.266543390744275,3.467179836566079,9.661522270572547,16.594718834964272,4.328175839121778,2.039517550921223,14.28298026910187,35.88723398163181,3,83.54610573958159
343,109.58903807489988,26.284041634436058,3.517312175708375,9.697662457090694,16.834663721535094,4.390757415290969,2.0690071621813972,14.489499470460201,35.85726770824488,3,83.79849022225845
344,109.89453574245155,26.304448080132666,3.5749861004273193,9.744691109312583,17.11070436838186,4.462753359915259,2.1029330002513644,14.727086087720354,35.82254359940942,3,84.0902189623306
345,110.23660595691442,26.327835828913685,3.640089336228902,9.804862673869529,17.42230340399568,4.544023517659408,2.1412290213111187,14.995277608276048,35.783029955374104,3,84.42134411421542
346,110.61367430741848,26.354285666693702,3.7125015215821056,9.8807034157298,17.768884750451548,4.634417637917718,2.183824424460062,15.293578205128469,35.73869240449475,3,84.79196477055045
347,111.02407411358453,26.383884650220004,3.7920943486169905,9.974982691083182,18.149834296821783,4.733775550451317,2.2306437344805827,15.621459316489346,35.68949550001527,3,85.20222173338293
348,111.466062439676,26.41672461116678,3.8787317126291407,10.09067126560168,18.56450061473854,4.841927352018659,2.2816068897818473,15.978360261661576,35.635404313502455,3,85.65228715260655
349,118.38675799651753,40.83392204518961,5.958404805335415,15.659948789587887,25.692156372036646,6.700937302420228,5.257416004707719,14.742062065324504,54.34715831354295,2,114.37134974542857
350,118.96095787520747,40.946115362854,6.108836408883068,16.014272706494285,26.340805198007942,6.870115593692537,5.390149772543884,15.114254306123582,54.267319242899234,2,115.16265170805036
351,119.56395581627424,41.06790329552648,6.269154610570622,16.43634079242691,27.03208423016636,7.050412544477603,5.531607009327019,15.510907597850728,54.18095064233579,2,116.02047878312561
352,120.19343205055839,41.19945427700425,6.439110970033688,16.932129022613623,27.764922213889307,7.241548753935843,5.681568502970901,15.931407258658856,54.08798714718075,2,116.94565010874422
353,120.8470780965986,41.340916946245216,6.618446661827222,17.50634684581608,28.538203114932,7.443233141965097,5.839805878082843,16.375112912323214,53.988375789143014,2,117.93845174517251
354,121.5226118658359,41.49241549925584,6.806892773191605,18.161851612367784,29.350767403370515,7.65516328407409,6.006081858698475,16.841359224963,53.88207772781516,2,118.99840846001983
355,122.21779098654054,41.65404534089052,7.004170612985476,18.898998012033964,30.201413385695037,7.877025758814292,6.180150540869538,17.329456669391444,53.769069718749215,2,120.12402887069801
356,122.93042433257611,41.825869109150844,7.209992031440765,19.71494890033421,31.08889858356756,8.10849650738262,6.361757674800675,17.838692316241765,53.649345321828235,2,121.31253450777311
357,123.65838178614787,42.007913138718706,7.424059750383872,20.602986837689585,32.011941157708655,8.349241204994534,6.550640956221064,18.36833065098798,53.52291585933337,2,122.55958855733644
358,124.39960229904047,42.20016442266508,7.646067703554988,21.55187939999914,32.96922137532673,8.598915643613774,6.746530326666165,18.917614415950304,53.38981113746651,2,123.85904554671596
359,115.56803953425279,26.889618351625558,5.250467591097669,11.925249949212644,22.639588746303414,5.90477741707485,3.0885103477045113,19.48576547634701,35.076156962711664,3,90.5039791472451
360,116.21440244311796,26.961111159212766,5.4084254777803356,12.34118528504255,23.320690292343656,6.082419911947903,3.1814267516354917,20.07198570942808,34.97816613901192,3,91.31234580948991
361,116.86905366551514,27.036422172083288,5.571031933503483,12.794440323001353,24.021836089588046,6.265290277484982,3.2770776079432253,20.67545791570044,34.876045700996386,3,92.15065976091412
362,117.5305409902455,27.115552612636503,5.73806187364007,13.28210502169907,24.74205559145178,6.453135379160525,3.375330513905923,21.295346751229733,34.76986944592022,3,93.0166507679731
363,118.19746978521934,27.19848897379519,5.909285581126667,13.799879622377329,25.48035827666148,6.645696872721393,3.4760503418392164,21.9307996799806,34.65972230258487,3,93.90750092259469
364,118.8685045974593,27.285202434994233,6.0844689681864645,14.341993518726708,26.235734777783577,6.842711498525628,3.5790993930508614,22.580947945134575,34.54570027539946,3,94.81981335718964
365,119.5423701072052,27.37564843054635,6.2633738428745245,14.901172866826734,27.00715803054568,7.043911381304409,3.6843375546320734,23.24490755830455,34.427910320573424,3,95.7496002537582
366,120.21785150789802,27.4697663739858,6.445758180148362,15.468667804054453,27.79358444267093,7.249024335013281,3.791622458910801,23.921780305543827,34.306470161846526,3,96.69229452184656
367,120.89379438220882,27.567479539587723,6.631376397162139,16.034348629089717,28.59395508092402,7.457774172433285,3.9008096453894936,24.610654769029843,34.1815080527716,3,97.64278891212797
368,129.04126796818815,44.087480475440564,10.229969448716865,27.266454810610956,39.38463867193858,10.272162079255422,9.026443631220763,22.59875657436193,52.450359182564846,2,132.97087288121793
369,129.78904151022329,44.35652074278878,10.51697404332455,27.876756262339764,40.489585496313296,10.560350399668346,9.279682979404015,23.23277087927036,52.2809645702343,2,134.26027183628855
370,130.53251321849842,44.63209543868579,10.807696529248602,28.310703009109982,41.60884593197008,10.852271945521098,9.536202819925238,23.874998280146418,52.107298439530645,2,135.48742111580057
371,131.27070776583435,44.91372503324902,11.101751425295113,28.540359314748514,42.74093590433642,11.147539645735712,9.795663022319216,24.524587220618567,51.929583156123094,2,136.6397234424311
372,132.00271556770554,45.200904878135084,11.398750056993023,28.543647746598193,43.88435904495484,11.445763222786638,10.057720638523255,25.180679090130607,51.748053626555745,2,137.70693954893824
373,132.7276898059145,45.493108538012955,11.698300997682674,28.306281729261393,45.037608389641875,11.746549635608567,10.322030292072947,25.84240919833885,51.56295657626888,2,138.68196178273374
374,133.44484338269785,45.789791198872535,12.000010512602817,27.823454183403193,46.19916808819074,12.049503525515046,10.588244569943662,26.508907756133105,51.374549814294944,2,139.56149013774606
375,134.15344584566026,46.09039309725252,12.30348300548176,27.101120910094195,47.367515123714774,12.35422766463154,10.856014416601553,27.179300862189393,51.18310148870581,2,140.3465461804083
376,134.85282031752536,46.39434291864279,12.608321467135564,26.156729652057678,48.541121039717815,12.660323406343796,11.124989529825498,27.852711493956352,50.988889336167304,2,141.04276524328614
377,127.46575845529925,28.71443561218122,8.609418617049311,18.939527808119426,37.12311207581719,9.682318715821001,5.064363892381948,31.95165176220931,32.77324893339881,3,106.2930269210614
378,128.0867118659789,28.84233479322053,8.813669264742062,18.732129818503076,38.00382423805783,9.912022945205063,5.184511332201213,32.70967571917671,32.62066954459119,3,106.96215190020474
379,128.6985114911322,28.971798483157727,9.018033891995156,18.418353636329716,38.88502787088216,10.141855358207483,5.304725818820681,33.4681226820847,32.46679347552779,3,107.58562460246537
380,129.3006512071682,29.102589653360532,9.222247063997152,18.00374343274116,39.765578440995625,10.371517441704798,5.4248512141159715,34.226007557625834,32.3118495651251,3,108.16478585342098
381,129.892660411603,29.234465793148352,9.426043907711048,17.49711703170947,40.6443338374293,10.600711314355934,5.544731710418264,34.982347337374584,32.15607098628078,3,108.70230078843998
382,130.47410196953086,29.367180047033138,9.6291604119516,16.910342784560648,41.52015566544892,10.829140064074974,5.664212007030354,35.736162211447414,31.999694721096525,3,109.20206976705805
383,131.04457022044315,29.5004823308851,9.831333726460132,16.25796873476989,42.39191053614099,11.056508084376498,5.783137486153019,36.48647667844244,31.842961034658106,3,109.6690802129479
384,128.51800661159615,29.269360212061144,10.032302459644011,18.522268952688332,38.62363513414396,10.073679829659905,5.901354388025889,33.24314343787769,32.51256266105385,3,107.91520527229552
385,129.0461002720673,29.392795338590577,10.231806974649484,18.191677377857516,39.391713013193396,10.274007183905965,6.0187099850879315,33.90422370688969,32.37777840917786,3,108.44464063432542
386,129.56284326364033,29.516186125063616,10.429589683438248,17.791162227191336,40.153162063481595,10.472605630493431,6.1350527549636755,34.559598580628325,32.24328201193807,3,108.93786204304322
387,138.1185853223198,48.81987083671308,15.938093007810796,19.621862850901987,54.3013269037249,14.162679914875547,14.063023242185997,31.157895812726206,50.00976541345234,2,144.9484949054792
388,138.65357822417232,49.1009128359651,16.228456983239987,18.46424322035324,55.290601413738045,14.420698991611967,14.319226749917636,31.72553778154633,49.83753311564211,2,145.39315864187824
389,139.17479199780212,49.37863732534422,16.515101898462927,17.400824393196178,56.26720502868641,14.675413290338893,14.572148733937878,32.28590923874557,49.66640044839824,2,145.8609697827096
390,139.68200861292473,49.652587645229104,16.79765799847988,16.462193029365068,57.22987798762466,14.926494244664774,14.821462939835188,32.838287338262504,49.49665500496957,2,146.36318092714075
391,140.17502829675203,49.92232269399591,17.075760745138314,15.673390505333234,58.177378303485696,15.173617923918043,15.066847716298513,33.381959432619695,49.328583387538394,2,146.90884924749145
392,140.65366811022454,50.1874174357199,17.34905123012684,15.05307520409343,59.10848317015745,15.416465400135989,15.307986379523681,33.91622388029918,49.162470624895406,2,147.50450179259195
393,141.11776061041385,50.44746326333248,17.61717658163849,14.613052377969145,60.021990347990744,15.654723109427925,15.544567572033962,34.440390840741436,48.99859960041502,2,148.15394780738623
394,141.56715259548497,50.70206823044599,17.8797903642508,14.358179271365602,60.9167195261971,15.88808320731104,15.776285615515413,34.95378305608429,48.83725049074555,2,148.85824114422334
395,142.00170392849077,50.950857165158716,18.136552971577462,14.286626942986715,61.79151366061864,16.11624391762276,16.002840857274233,35.455736618770075,48.678700215642586,2,149.61578534226268
396,134.04824452114644,30.69686427317496,12.25808800750317,12.195266712751314,47.192747681655156,12.308645438881875,7.21064000441363,40.61852994831019,30.961447836251967,3,112.63012027232728
397,134.42405339242794,30.804763040985307,12.420801787889333,11.709289167032512,47.81918390705934,12.472030318282927,7.306353992876078,41.157700050333666,30.844242261487928,3,112.95453604144146
398,134.78599992416733,30.909994109288252,12.578965427440536,11.269030251541198,48.428102421038304,12.63084629018387,7.399391427906198,41.68179275760677,30.729853473358503,3,113.28142666257493
399,135.13396167260626,31.012372122683203,12.73237324388716,10.87820263714059,49.01871136180685,12.78488682399622,7.489631319933625,42.19012651918753,30.618476123910387,3,113.61175457955774
400,135.46782524016163,31.111718484638857,12.880825334214489,10.538992036760407,49.590241117291036,12.933951192222443,7.576956078949699,42.68203893433407,30.51030053545978,3,113.94588904129202
401,135.78748554781316,31.207861537049705,13.024127801608683,10.25213301230935,50.14194519885361,13.077844698337946,7.661251648005108,43.156887504515225,30.405512338278967,3,114.28363661933393
402,136.09284515304148,31.300636703548236,13.162092975674698,10.017027375054496,50.67310108911706,13.216378897917261,7.742407632749822,43.614050363126964,30.304292119150574,3,114.62428875819812
403,136.38381361109742,31.38988660002176,13.294539625680873,9.831895435630692,51.18301106293974,13.349371812758127,7.820317426871102,44.05292698210182,30.206815081217677,3,114.96668246049451
404,136.66030687744143,31.475461115777144,13.421293166592903,9.693949934132938,51.671002980631656,13.476648137765256,7.894878333289943,44.47293885462535,30.11325071553633,3,115.30927003874804
405,136.922246749257,31.557217468748945,13.542185857667691,9.599582687608342,52.13643105252643,13.598039440363266,7.965991680980994,44.87353015319878,30.023762484714922,3,115.65019394851004
406,141.7200451414938,51.96575083608574,20.48558549007908,14.312769892089024,61.223424049904885,15.968076795781151,18.07551660889331,35.129768950718535,48.781751376633366,2,150.90509249645405
407,141.96175701280876,52.11291473216093,20.648629629767537,14.28572037961535,61.71069938347214,16.095166223852825,18.219379085089003,35.409365692476214,48.6933798793105,2,151.34611689117943
408,142.1880843545119,52.25139552661071,20.802192064608807,14.3113561155396,62.16963759985729,16.214864865303905,18.354875351125415,35.67270270366859,48.60992757852344,2,151.7813393856091
409,142.3989751750139,52.381022645294365,20.946064993604463,14.380552666695948,62.59961766293476,16.327010743689915,18.48182205318041,35.91942363611781,48.531549014982254,2,152.20664807513484
410,142.59438046665863,52.501637499561554,21.080052193091944,14.484201416685226,63.00005313671967,16.431450906852636,18.600046052728185,36.1491919950758,48.45839030783461,2,152.61796380223285
